id,name,version,layout,released_at,cost,inkwell,ink,text,move_cost,strength,willpower,lore,rarity,collector_number,lang,flavor_text,tcgplayer_id
crd_551090cbc3134b44b9736a0fd5320b3a,Pascal,Inquisitive Pet,normal,2024-05-17,3,True,Sapphire,"COLORFUL TACTICS When you play this character, look at the top 3 cards of your deck and put them back in any order.",,3.0,3.0,1.0,Common,151,en,"If you want to find something hidden, get someone who's an expert at hiding.",550520.0
crd_02bb98b56ae0427abdd944699f1bda1c,Prince Phillip,Gallant Defender,normal,2024-05-17,3,True,Sapphire,"Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)
BEST DEFENSE Whenever one of your characters is chosen for Support, they gain Resist +1 this turn. (Damage dealt to them is reduced by 1.)",,1.0,3.0,2.0,Rare,152,en,,549517.0
crd_7cfbdaa5c45f4ee9a73d3359c2f206c7,Rapunzel,Appreciative Artist,normal,2024-05-17,5,True,Sapphire,"PERCEPTIVE PARTNER While you have a character named Pascal in play, this character gains Ward. (Opponents can't choose them except to challenge.)",,3.0,5.0,3.0,Rare,153,en,"""Pascal! A new flower for the wall!""",543915.0
crd_3dcdfd3bf35341d7835d5b51893bd0cb,Scuttle,Expert on Humans,normal,2024-05-17,2,True,Sapphire,"LET ME SEE When you play this character, look at the top 4 cards of your deck. You may reveal an item card and put it into your hand. Put the rest on the bottom of your deck in any order.",,1.0,3.0,1.0,Uncommon,154,en,"""Wow. This is special. This is very, very unusual.""",549431.0
crd_bcef0c1c280242a8878b505860c6d89b,Sisu,Wise Friend,normal,2024-05-17,6,True,Sapphire,,,6.0,6.0,2.0,Uncommon,155,en,"""It may feel impossible, but sometimes, you just have to take the first step, even before you're ready.""",550527.0
crd_6cb237f1ebb641b1b4eded004068e865,The Queen,Diviner,normal,2024-05-17,3,True,Sapphire,"CONSULT THE SPELLBOOK {E} — Look at the top 4 cards of your deck. You may reveal an item card and put it into your hand. If that item costs 3 or less, you may play it for free instead and it enters play exerted. Put the rest on the bottom of your deck in any order.",,3.0,3.0,1.0,Legendary,156,en,,550610.0
crd_a5ecfd31d79b4556ab6bf7233081349c,Transformed Chef,Castle Stove,normal,2024-05-17,4,True,Sapphire,"A CULINARY MASTERPIECE When you play this character, remove up to 2 damage from chosen character.",,3.0,3.0,2.0,Common,157,en,"""A good, hot meal will set you right as rain.""
- Mrs. Potts",550528.0
crd_9ddadbe1950b402696855e6668e5cf8f,Triton,Champion of Atlantica,normal,2024-05-17,9,True,Sapphire,"Shift 6 (You may pay 6 {I} to play this on top of one of your characters named Triton.)
IMPOSING PRESENCE Opposing characters get -1 {S} for each location you have in play.",,7.0,9.0,3.0,Legendary,158,en,,550611.0
crd_a2ef85d2f5774b6d910349770f5db42e,Triton,Discerning King,normal,2024-05-17,3,False,Sapphire,"CONSIGN TO THE DEPTHS {E}, Banish one of your items — Gain 3 lore.",,3.0,3.0,1.0,Rare,159,en,"""If this is the only way, so be it.""",549621.0
crd_ba5d06b298f545f8a2df2df6accd3294,Triton,Young Prince,normal,2024-05-17,4,True,Sapphire,"SUPERIOR SWIMMER During your turn, this character gains Evasive. (They can challenge characters with Evasive.)
KEEPER OF ATLANTICA Whenever one of your locations is banished, you may put that card into your inkwell facedown and exerted.",,3.0,4.0,1.0,Uncommon,160,en,,550612.0
crd_835ae01a69684fe7af625817ecb51341,Tuk Tuk,Curious Partner,normal,2024-05-17,2,True,Sapphire,,,2.0,3.0,1.0,Common,161,en,"""Some say he's easily distracted. They're not wrong...""
-Raya",550613.0
crd_01a9a94d42824240b555d065d5f5f715,Dig a Little Deeper,,normal,2024-05-17,8,False,Sapphire,"Sing Together 8 (Any number of your or your teammates' characters with total cost 8 or more may {E} to sing this song for free.)
Look at the top 7 cards of your deck. Put 2 into your hand. Put the rest on the bottom of your deck in any order.",,,,,Uncommon,162,en,,547842.0
crd_3185489386dc4b9a833fec1e0668d65f,Glean,,normal,2024-05-17,1,True,Sapphire,Banish chosen item. Its player gains 2 lore.,,,,,Common,163,en,"""Maybe this is just what I need to make my invention work.""",550614.0
crd_c894fefd53624306a2a7f29942641a9c,Seldom All They Seem,,normal,2024-05-17,2,True,Sapphire,"(A character with cost 2 or more can {E} to sing this song for free.)
Chosen character gets -3 {S} this turn.",,,,,Common,164,en,"I know you
I walked with you once upon a dream",547771.0
crd_e0862c1712b84e8eafa76836362c9870,Treasures Untold,,normal,2024-05-17,6,True,Sapphire,"(A character with cost 6 or more can {E} to sing this song for free.)
Return up to 2 item cards from your discard into your hand.",,,,,Rare,165,en,How many wonders can one cavern hold?,547772.0
crd_e8595996603e4e3ab8d772a573e75f5b,Field of Ice,,normal,2024-05-17,3,True,Sapphire,"ICY DEFENSE Whenever you play a character, they gain Resist +1 until the start of your next turn. (Damage dealt to them is reduced by 1.)",,,,,Rare,166,en,,548594.0
crd_11587e02677148c28e30eeaa164a2569,Great Stone Dragon,,normal,2024-05-17,3,True,Sapphire,"ASLEEP This item enters play exerted.
AWAKEN {E} — Put a character card from your discard into your inkwell facedown and exerted.",,,,,Uncommon,167,en,,549341.0
crd_53adf0c7c527414ab222421a8b5e4ef3,Ice Block,,normal,2024-05-17,1,False,Sapphire,CHILLY LABOR {E} — Chosen character gets -1 {S} this turn.,,,,,Common,168,en,Frozen ink can be harvested and processed to many useful ends.,550615.0
crd_e993888b82a845c698effa4248c9a980,Ariel’s Grotto,A Secret Place,landscape,2024-05-17,2,True,Sapphire,"TREASURE TROVE While you have 3 or more items in play, this location gets +2 {L}.",2.0,,7.0,,Rare,169,en,,549337.0
crd_0d7681a6ac944b5aa5606946cff8ebd5,Winter Camp,Medical Tent,landscape,2024-05-17,3,True,Sapphire,"HELP THE WOUNDED Whenever a character quests while here, remove up to 2 damage from them. If they're a Hero character, remove up to 4 damage instead.",1.0,,8.0,1.0,Common,170,en,,550616.0
crd_2e7bad8041bf496fad79f3ad42a4fd89,Aladdin,Brave Rescuer,normal,2024-05-17,3,True,Steel,"Shift: Discard a location card (You may discard a location card to play this on top of one of your characters named Aladdin.)
CRASHING THROUGH Whenever this character quests, you may banish chosen item.",,3.0,3.0,1.0,Uncommon,171,en,,547768.0
crd_7f533fd75db94b9da5770ff4daa062ce,Aladdin,Resolute Swordsman,normal,2024-05-17,1,True,Steel,,,1.0,3.0,1.0,Common,172,en,"""How about we get straight to the part where I leave quickly and you scream after me? No? I can't say I didn't give you a chance.""",550617.0
crd_8b213fe23fec4f629b8368b197d7d7c8,Arges,The Cyclops,normal,2024-05-17,2,True,Steel,,,4.0,1.0,1.0,Common,173,en,"""Looks like you got some big feelings there, buddy—let's stomp 'em out!""
-Hades",549558.0
crd_4bf96e5f5d6146ed8ccc1b2021393803,Ariel,Determined Mermaid,normal,2024-05-17,3,True,Steel,"I WANT MORE Whenever you play a song, you may draw a card, then choose and discard a card.",,2.0,4.0,1.0,Common,174,en,Everything she's ever wanted is almost in reach.,550522.0
crd_fd34f98e6230426fb411e1fd8528a7dc,Ariel,Sonic Warrior,normal,2024-05-17,6,True,Steel,"Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Ariel.)
AMPLIFIED VOICE Whenever you play a song, you may pay 2 {I} to deal 3 damage to chosen character.",,3.0,8.0,2.0,Super_rare,175,en,,543908.0
crd_aca54534108b43fcb881cb411581c618,Beast,Thick-Skinned,normal,2024-05-17,3,True,Steel,Resist +1 (Damage dealt to this character is reduced by 1.),,2.0,3.0,1.0,Common,176,en,He's even tougher than he looks.,549654.0
crd_6d38ee3cce1e48ae9a8e945734ab950f,Chi-Fu,Imperial Advisor,normal,2024-05-17,3,True,Steel,"OVERLY CAUTIOUS While this character has no damage, he gets +2 {L}.",,0.0,5.0,1.0,Uncommon,177,en,"""You, there! Keep that fighting away from here! It is imperative that I write to the Emperor.""",548193.0
crd_dd040ced1dd34dab9d822a6584cdc41d,Chien-Po,Imperial Soldier,normal,2024-05-17,5,True,Steel,Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.),,4.0,7.0,1.0,Common,178,en,,548194.0
crd_da097130ff544f99b4ff980b404c053e,Donald Duck,Buccaneer,normal,2024-05-17,4,True,Steel,"BOARDING PARTY During your turn, whenever this character banishes a character in a challenge, your other characters get +1 {L} this turn.",,3.0,4.0,1.0,Legendary,179,en,Nobody stands a chance against the daring duck of the high seas!,549457.0
crd_a31f635bcd1f479f86d0a7d15c17e6c9,Hercules,Beloved Hero,normal,2024-05-17,6,True,Steel,"Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)
Resist +1 (Damage dealt to this character is reduced by 1.)",,6.0,5.0,2.0,Rare,180,en,,550519.0
crd_91f835d4527741b8b1190e6695d55698,LeFou,Opportunistic Flunky,normal,2024-05-17,3,True,Steel,"I LEARNED FROM THE BEST During your turn, you may play this character for free if an opposing character was banished in a challenge this turn.",,2.0,3.0,1.0,Rare,181,en,,549559.0
crd_8f6772e3a731466797fceabc9e3543d1,Li Shang,Imperial Captain,normal,2024-05-17,5,True,Steel,,,5.0,5.0,2.0,Uncommon,182,en,Immovable as a mountain and fierce as a dragon—the Empire's finest warrior.,550525.0
crd_b99de29dfb744a0184319f957208d126,Ling,Imperial Soldier,normal,2024-05-17,3,True,Steel,FULL OF SPIRIT Your Hero characters get +1 {S}.,,3.0,3.0,1.0,Uncommon,183,en,A good friend is handy in a fight.,548195.0
crd_308aa649ad114f3195d950a5a60586c2,Luisa Madrigal,Rock of the Family,normal,2024-05-17,3,True,Steel,"I'M THE STRONG ONE While you have another character in play, this character gets +2 {S}.",,2.0,4.0,1.0,Common,184,en,There's no way Ursula's creatures are getting to that donkey.,547174.0
crd_df2a4ae009034326bac684df1aac9287,Magic Broom,Aerial Cleaner,normal,2024-05-17,2,True,Steel,"WINGED FOR A DAY During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",,2.0,3.0,1.0,Common,185,en,It spends its days keeping the treasured glimmers in the Hall of Lorcana sparkling clean.,547705.0
crd_989cc7ce93b04fae9388328e9f46d840,Magic Broom,Brigade Commander,normal,2024-05-17,6,True,Steel,"Resist +1 (Damage dealt to this character is reduced by 1.)
ARMY OF BROOMS This character gets +2 {S} for each other character named Magic Broom you have in play.",,2.0,6.0,2.0,Super_rare,186,en,,550618.0
crd_7295a54624614f55a8d469d9d6b2e502,Mickey Mouse,Playful Sorcerer,normal,2024-05-17,5,True,Steel,"Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Mickey Mouse.)
Resist +1 (Damage dealt to this character is reduced by 1.)
SWEEP AWAY When you play this character, deal damage to chosen character equal to the number of Broom characters you have in play.",,3.0,4.0,2.0,Rare,187,en,,543909.0
crd_bc7f7f83093148e6b3f0adb729b6bd61,Mickey Mouse,Standard Bearer,normal,2024-05-17,2,True,Steel,"STAND STRONG When you play this character, chosen character gains Challenger +2 this turn. (They get +2 {S} while challenging.)",,1.0,3.0,1.0,Common,188,en,He sets the standard for intrepid adventurers everywhere.,550526.0
crd_029ec16d7f294ef0a9e2b924ae6819ce,Mulan,Armored Fighter,normal,2024-05-17,4,True,Steel,,,3.0,6.0,1.0,Uncommon,189,en,"""Maybe what I really wanted was to prove I could do things right, so when I looked in the mirror, I'd see someone worthwhile.""",550619.0
crd_0fce6ec303a44937ab4b3f6ace5d4f5c,Philoctetes,No-Nonsense Instructor,normal,2024-05-17,4,True,Steel,"YOU GOTTA STAY FOCUSED Your Hero characters gain Challenger +1. (They get +1 {S} while challenging.)
SHAMELESS PROMOTER Whenever you play a Hero character, gain 1 lore.",,2.0,3.0,2.0,Rare,190,en,,549463.0
crd_e66f39ac0f6a44b0bd2f7ffbd633cf9b,Piglet,Sturdy Swordsman,normal,2024-05-17,5,False,Steel,"Resist +1 (Damage dealt to this character is reduced by 1.)
NOT SO SMALL ANYMORE While you have no cards in your hand, this character can challenge ready characters.",,3.0,5.0,3.0,Legendary,191,en,,550620.0
crd_dbc5f2c9f1cc41ebb7b6ba6c9133a942,Rajah,Royal Protector,normal,2024-05-17,4,True,Steel,"STEADY GAZE While you have no cards in your hand, characters with cost 4 or less can't challenge this character.",,3.0,4.0,2.0,Rare,192,en,As regal as his namesake and just as powerful.,547779.0
crd_498044d6e5da4eb3868df6a6d0c058d4,Raya,Unstoppable Force,normal,2024-05-17,7,True,Steel,"Challenger +2 (While challenging, this character gets +2 {S}.)
Resist +2 (Damage dealt to this character is reduced by 2.)
YOU GAVE IT YOUR BEST During your turn, whenever this character banishes another character in a challenge, you may draw a card.",,3.0,6.0,2.0,Super_rare,193,en,,550621.0
crd_80c0754783744500af77590d9234826c,Yao,Imperial Soldier,normal,2024-05-17,4,True,Steel,"Challenger +2 (While challenging, this character gets +2 {S}.)",,2.0,5.0,1.0,Common,194,en,"""I'm gonna hit you so hard, it'll make your ancestors dizzy.""",550622.0
crd_9bf4859e7a784073aa4b4de08c5211f0,Avalanche,,normal,2024-05-17,4,False,Steel,Deal 1 damage to each opposing character. You may banish chosen location.,,,,,Uncommon,195,en,"A little snow never hurt anyone. That big rock, however...",550623.0
crd_51a5b016b78e4a22b0f2b527a65d2147,"I Find ’Em, I Flatten ’Em",,normal,2024-05-17,4,True,Steel,"(A character with cost 4 or more can {E} to sing this song for free.)
Banish all items.",,,,,Uncommon,196,en,"All the most difficult missions are for me, because I am indestructible.",550624.0
crd_8d3ed88361eb4e9e8af1cc1658ec69b1,One Last Hope,,normal,2024-05-17,3,False,Steel,"(A character with cost 3 or more can {E} to sing this song for free.)
Chosen character gains Resist +2 until the start of your next turn. If a Hero character is chosen, they may also challenge ready characters this turn. (Damage dealt to them is reduced by 2.)",,,,,Rare,197,en,,549616.0
crd_bf617c80f0c9417a8434ffa4428e7911,The Mob Song,,normal,2024-05-17,10,False,Steel,"Sing Together 10 (Any number of your or your teammates' characters with total cost 10 or more may {E} to sing this song for free.)
Deal 3 damage to up to 3 chosen characters and/or locations.",,,,,Uncommon,198,en,,547841.0
crd_b54632a900e042c39771ae748820bf43,Triton's Decree,,normal,2024-05-17,1,False,Steel,Each opponent chooses one of their characters and deals 2 damage to them.,,,,,Common,199,en,"""Ursula's foul creatures are not welcome in my kingdom!""",550625.0
crd_5359fd5a9e4f43568d3419a2cd737640,Fortisphere,,normal,2024-05-17,1,True,Steel,"RESOURCEFUL When you play this item, you may draw a card.
EXTRACT OF STEEL 1 {I}, Banish this item — Chosen character of yours gains Bodyguard until the start of your next turn. (An opposing character who challenges one of your characters must choose one with Bodyguard if able.)",,,,,Common,200,en,,550626.0
crd_c7979a7d0305443eb9ddb9b10469644d,Imperial Bow,,normal,2024-05-17,2,True,Steel,"WITHIN RANGE {E}, 1 {I} — Chosen Hero character gains Challenger +2 and Evasive this turn. (They get +2 {S} while challenging. They can challenge characters with Evasive.)",,,,,Uncommon,201,en,,549617.0
crd_d12740d7854a4ff69d2921c943454bc8,RLS Legacy's Cannon,,normal,2024-05-17,3,False,Steel,"BA-BOOM! {E}, 2 {I}, Discard a card — Deal 2 damage to chosen character or location.",,,,,Rare,202,en,"""So help me, I'll use the ship's cannons to blast ya all to kingdom come!""
- John Silver",548537.0
crd_a8ad84833e7f41d5bf65fe1787c65fe3,The Wall,Border Fortress,landscape,2024-05-17,4,True,Steel,"PROTECT THE REALM While you have an exerted character here, your other locations can't be challenged.",2.0,,8.0,,Rare,203,en,,548192.0
crd_d30e4b994223457c8b38bc696aa91e06,Thebes,The Big Olive,landscape,2024-05-17,2,True,Steel,"IF YOU CAN MAKE IT HERE... During your turn, whenever a character banishes another character in a challenge while here, gain 2 lore.",1.0,,7.0,,Common,204,en,,549295.0
crd_eaf7db4a652b47939bddb0db4c9030e9,Cinderella,Melody Weaver,normal,2024-05-17,5,True,Amber,"Singer 9 (This character counts as cost 9 to sing songs.)
BEAUTIFUL VOICE Whenever this character sings a song, your other Princess characters get +1 {L} this turn.",,1.0,5.0,2.0,Enchanted,205,en,,550544.0
crd_b20587f1945e42d59b750f9b69cc4a6b,Minnie Mouse,Musketeer Champion,normal,2024-05-17,5,False,Amber,"Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)
DRAMATIC ENTRANCE When you play this character, banish chosen opposing character with 5 {S} or more.",,1.0,5.0,2.0,Enchanted,206,en,,550537.0
crd_7bd65d4574434dd3ba908203c8cea774,Look at This Family,,normal,2024-05-17,7,True,Amber,"Sing Together 7 (Any number of your or your teammates' characters with total cost 7 or more may {E} to sing this song for free.)
Look at the top 5 cards of your deck. You may reveal up to 2 character cards and put them into your hand. Put the rest on the bottom of your deck in any order.",,,,,Enchanted,207,en,,550718.0
